"MEDC_ID","MEDC_CD","MEDC_NAME","MEDC_COND","MEDC_CATG","MEDC_BRND","EXEC_ID"
7913,"92","Medicament92","Cond9","CategoryMed49","MarqueMed12",12
2346,"1308","Medicament1308","Cond9","CategoryMed25","MarqueMed3",12
5364,"425","Medicament425","Cond2","CategoryMed19","MarqueMed15",12
19516,"562","Medicament562","Cond8","CategoryMed33","MarqueMed1",12
2815,"1730","Medicament1730","Cond7","CategoryMed44","MarqueMed21",12
16967,"1868","Medicament1868","Cond6","CategoryMed19","MarqueMed15",12
266,"1236","Medicament1236","Cond11","CategoryMed22","MarqueMed3",12
19985,"985","Medicament985","Cond5","CategoryMed43","MarqueMed9",12
17436,"490","Medicament490","Cond11","CategoryMed26","MarqueMed16",12
735,"1659","Medicament1659","Cond4","CategoryMed4","MarqueMed5",12
14887,"1796","Medicament1796","Cond1","CategoryMed48","MarqueMed13",12
17905,"912","Medicament912","Cond10","CategoryMed48","MarqueMed22",12
12338,"1300","Medicament1300","Cond7","CategoryMed24","MarqueMed6",12
15356,"418","Medicament418","Cond13","CategoryMed2","MarqueMed21",12
9789,"808","Medicament808","Cond8","CategoryMed3","MarqueMed19",12
18374,"1333","Medicament1333","Cond1","CategoryMed27","MarqueMed21",12
12807,"1723","Medicament1723","Cond5","CategoryMed14","MarqueMed23",12
15825,"840","Medicament840","Cond4","CategoryMed1","MarqueMed10",12
10258,"1229","Medicament1229","Cond13","CategoryMed15","MarqueMed10",12
13276,"346","Medicament346","Cond12","CategoryMed15","MarqueMed21",12
7709,"736","Medicament736","Cond9","CategoryMed46","MarqueMed19",12
10727,"1651","Medicament1651","Cond2","CategoryMed36","MarqueMed22",12
5160,"241","Medicament241","Cond8","CategoryMed17","MarqueMed20",12
13745,"769","Medicament769","Cond5","CategoryMed34","MarqueMed21",12
8178,"1157","Medicament1157","Cond8","CategoryMed3","MarqueMed15",12
2611,"1547","Medicament1547","Cond4","CategoryMed50","MarqueMed14",12
11196,"274","Medicament274","Cond11","CategoryMed5","MarqueMed10",12
5629,"664","Medicament664","Cond8","CategoryMed32","MarqueMed1",12
8647,"158","Medicament158","Cond10","CategoryMed36","MarqueMed11",12
3080,"197","Medicament197","Cond4","CategoryMed2","MarqueMed6",12
6098,"1085","Medicament1085","Cond3","CategoryMed6","MarqueMed15",12
531,"1475","Medicament1475","Cond9","CategoryMed4","MarqueMed14",12
3549,"592","Medicament592","Cond10","CategoryMed48","MarqueMed10",12
6567,"1507","Medicament1507","Cond9","CategoryMed35","MarqueMed4",12
1000,"1898","Medicament1898","Cond13","CategoryMed4","MarqueMed8",12
4018,"1012","Medicament1012","Cond7","CategoryMed8","MarqueMed15",12
18170,"115","Medicament115","Cond6","CategoryMed34","MarqueMed1",12
1469,"52","Medicament52","Cond12","CategoryMed44","MarqueMed13",12
15621,"657","Medicament657","Cond4","CategoryMed9","MarqueMed13",12
18639,"1572","Medicament1572","Cond3","CategoryMed31","MarqueMed10",12
16090,"1078","Medicament1078","Cond4","CategoryMed20","MarqueMed13",12
19108,"1995","Medicament1995","Cond12","CategoryMed29","MarqueMed17",12
13541,"585","Medicament585","Cond13","CategoryMed5","MarqueMed9",12
16559,"150","Medicament150","Cond8","CategoryMed4","MarqueMed12",12
10992,"1890","Medicament1890","Cond6","CategoryMed20","MarqueMed3",12
19577,"617","Medicament617","Cond4","CategoryMed37","MarqueMed5",12
14010,"1005","Medicament1005","Cond4","CategoryMed1","MarqueMed17",12
8443,"1396","Medicament1396","Cond7","CategoryMed33","MarqueMed4",12
17028,"1922","Medicament1922","Cond7","CategoryMed46","MarqueMed16",12
11461,"512","Medicament512","Cond13","CategoryMed29","MarqueMed23",12
14479,"1428","Medicament1428","Cond11","CategoryMed43","MarqueMed2",12
8912,"1818","Medicament1818","Cond2","CategoryMed28","MarqueMed22",12
11930,"935","Medicament935","Cond3","CategoryMed18","MarqueMed23",12
6363,"1323","Medicament1323","Cond12","CategoryMed44","MarqueMed19",12
9381,"440","Medicament440","Cond5","CategoryMed4","MarqueMed14",12
3814,"830","Medicament830","Cond4","CategoryMed45","MarqueMed17",12
12399,"1356","Medicament1356","Cond3","CategoryMed27","MarqueMed6",12
6832,"1746","Medicament1746","Cond1","CategoryMed36","MarqueMed3",12
9850,"863","Medicament863","Cond6","CategoryMed15","MarqueMed14",12
4283,"1251","Medicament1251","Cond4","CategoryMed15","MarqueMed20",12
7301,"369","Medicament369","Cond12","CategoryMed8","MarqueMed20",12
1734,"759","Medicament759","Cond1","CategoryMed34","MarqueMed6",12
4752,"1674","Medicament1674","Cond8","CategoryMed29","MarqueMed11",12
2203,"118","Medicament118","Cond6","CategoryMed43","MarqueMed3",12
5221,"297","Medicament297","Cond8","CategoryMed13","MarqueMed20",12
19373,"433","Medicament433","Cond4","CategoryMed34","MarqueMed23",12
2672,"1601","Medicament1601","Cond1","CategoryMed40","MarqueMed11",12
16824,"1739","Medicament1739","Cond4","CategoryMed21","MarqueMed8",12
123,"1107","Medicament1107","Cond4","CategoryMed39","MarqueMed1",12
19842,"856","Medicament856","Cond6","CategoryMed37","MarqueMed9",12
14275,"1244","Medicament1244","Cond13","CategoryMed4","MarqueMed15",12
17293,"361","Medicament361","Cond10","CategoryMed41","MarqueMed18",12
592,"153","Medicament153","Cond7","CategoryMed45","MarqueMed23",12
14744,"1667","Medicament1667","Cond7","CategoryMed41","MarqueMed2",12
17762,"784","Medicament784","Cond10","CategoryMed12","MarqueMed3",12
12195,"1172","Medicament1172","Cond11","CategoryMed4","MarqueMed23",12
15213,"29","Medicament29","Cond1","CategoryMed20","MarqueMed14",12
9646,"68","Medicament68","Cond7","CategoryMed19","MarqueMed19",12
18231,"1204","Medicament1204","Cond6","CategoryMed18","MarqueMed21",12
12664,"1595","Medicament1595","Cond4","CategoryMed31","MarqueMed19",12
7097,"1985","Medicament1985","Cond8","CategoryMed5","MarqueMed5",12
15682,"711","Medicament711","Cond2","CategoryMed1","MarqueMed22",12
10115,"110","Medicament110","Cond12","CategoryMed25","MarqueMed11",12
13133,"217","Medicament217","Cond4","CategoryMed7","MarqueMed5",12
7566,"607","Medicament607","Cond6","CategoryMed33","MarqueMed21",12
10584,"1522","Medicament1522","Cond12","CategoryMed36","MarqueMed17",12
5017,"1912","Medicament1912","Cond2","CategoryMed6","MarqueMed6",12
8035,"1028","Medicament1028","Cond6","CategoryMed33","MarqueMed23",12
2468,"1418","Medicament1418","Cond6","CategoryMed18","MarqueMed7",12
11053,"1945","Medicament1945","Cond1","CategoryMed35","MarqueMed4",12
5486,"535","Medicament535","Cond8","CategoryMed42","MarqueMed13",12
8504,"1450","Medicament1450","Cond3","CategoryMed4","MarqueMed22",12
2937,"1840","Medicament1840","Cond5","CategoryMed13","MarqueMed5",12
5955,"958","Medicament958","Cond2","CategoryMed32","MarqueMed12",12
388,"1346","Medicament1346","Cond9","CategoryMed16","MarqueMed5",12
3406,"463","Medicament463","Cond6","CategoryMed29","MarqueMed12",12
6424,"1379","Medicament1379","Cond2","CategoryMed20","MarqueMed19",12
857,"1769","Medicament1769","Cond2","CategoryMed3","MarqueMed10",12
3875,"886","Medicament886","Cond6","CategoryMed37","MarqueMed12",12
18027,"1020","Medicament1020","Cond3","CategoryMed26","MarqueMed21",12
1326,"391","Medicament391","Cond7","CategoryMed11","MarqueMed5",12
15478,"528","Medicament528","Cond12","CategoryMed1","MarqueMed8",12
18496,"1443","Medicament1443","Cond6","CategoryMed15","MarqueMed6",12
12929,"1833","Medicament1833","Cond2","CategoryMed40","MarqueMed11",12
15947,"950","Medicament950","Cond6","CategoryMed16","MarqueMed17",12
18965,"1866","Medicament1866","Cond12","CategoryMed24","MarqueMed22",12
13398,"456","Medicament456","Cond4","CategoryMed12","MarqueMed18",12
16416,"1371","Medicament1371","Cond11","CategoryMed45","MarqueMed13",12
10849,"1761","Medicament1761","Cond1","CategoryMed37","MarqueMed5",12
13867,"879","Medicament879","Cond8","CategoryMed48","MarqueMed3",12
8300,"1267","Medicament1267","Cond12","CategoryMed20","MarqueMed10",12
16885,"1794","Medicament1794","Cond6","CategoryMed50","MarqueMed5",12
11318,"384","Medicament384","Cond9","CategoryMed2","MarqueMed13",12
14336,"13","Medicament13","Cond8","CategoryMed28","MarqueMed12",12
8769,"169","Medicament169","Cond11","CategoryMed35","MarqueMed13",12
11787,"806","Medicament806","Cond2","CategoryMed29","MarqueMed15",12
6220,"1195","Medicament1195","Cond3","CategoryMed26","MarqueMed11",12
9238,"311","Medicament311","Cond6","CategoryMed22","MarqueMed17",12
3671,"701","Medicament701","Cond7","CategoryMed23","MarqueMed5",12
6689,"1617","Medicament1617","Cond9","CategoryMed48","MarqueMed12",12
1122,"207","Medicament207","Cond11","CategoryMed25","MarqueMed5",12
9707,"734","Medicament734","Cond10","CategoryMed14","MarqueMed17",12
4140,"1122","Medicament1122","Cond2","CategoryMed47","MarqueMed8",12
7158,"24","Medicament24","Cond2","CategoryMed4","MarqueMed13",12
1591,"63","Medicament63","Cond8","CategoryMed27","MarqueMed12",12
4609,"1545","Medicament1545","Cond1","CategoryMed1","MarqueMed23",12
18761,"1682","Medicament1682","Cond3","CategoryMed31","MarqueMed7",12
2060,"1050","Medicament1050","Cond4","CategoryMed11","MarqueMed1",12
5078,"1968","Medicament1968","Cond4","CategoryMed44","MarqueMed22",12
19230,"304","Medicament304","Cond3","CategoryMed47","MarqueMed14",12
2529,"1473","Medicament1473","Cond7","CategoryMed16","MarqueMed22",12
16681,"161","Medicament161","Cond7","CategoryMed40","MarqueMed4",12
19699,"727","Medicament727","Cond8","CategoryMed7","MarqueMed5",12
14132,"1115","Medicament1115","Cond6","CategoryMed22","MarqueMed17",12
17150,"232","Medicament232","Cond4","CategoryMed46","MarqueMed2",12
14601,"1538","Medicament1538","Cond1","CategoryMed22","MarqueMed20",12
17619,"655","Medicament655","Cond3","CategoryMed21","MarqueMed11",12
12052,"1043","Medicament1043","Cond8","CategoryMed33","MarqueMed3",12
15070,"1960","Medicament1960","Cond2","CategoryMed13","MarqueMed16",12
9503,"550","Medicament550","Cond10","CategoryMed29","MarqueMed15",12
12521,"1466","Medicament1466","Cond6","CategoryMed45","MarqueMed11",12
6954,"1856","Medicament1856","Cond6","CategoryMed32","MarqueMed6",12
15539,"583","Medicament583","Cond5","CategoryMed41","MarqueMed6",12
9972,"973","Medicament973","Cond7","CategoryMed47","MarqueMed5",12
12990,"1889","Medicament1889","Cond4","CategoryMed16","MarqueMed19",12
7423,"479","Medicament479","Cond11","CategoryMed24","MarqueMed8",12
10441,"1394","Medicament1394","Cond8","CategoryMed19","MarqueMed2",12
4874,"1784","Medicament1784","Cond3","CategoryMed39","MarqueMed10",12
7892,"900","Medicament900","Cond11","CategoryMed14","MarqueMed22",12
2325,"129","Medicament129","Cond6","CategoryMed50","MarqueMed1",12
10910,"1816","Medicament1816","Cond11","CategoryMed13","MarqueMed11",12
5343,"406","Medicament406","Cond5","CategoryMed3","MarqueMed10",12
8361,"1321","Medicament1321","Cond8","CategoryMed29","MarqueMed3",12
2794,"1711","Medicament1711","Cond4","CategoryMed48","MarqueMed8",12
5812,"829","Medicament829","Cond2","CategoryMed18","MarqueMed1",12
245,"1217","Medicament1217","Cond8","CategoryMed10","MarqueMed12",12
19964,"966","Medicament966","Cond12","CategoryMed22","MarqueMed6",12
3263,"334","Medicament334","Cond1","CategoryMed31","MarqueMed21",12
17415,"471","Medicament471","Cond3","CategoryMed31","MarqueMed15",12
714,"164","Medicament164","Cond11","CategoryMed44","MarqueMed22",12
3732,"757","Medicament757","Cond11","CategoryMed34","MarqueMed22",12
17884,"894","Medicament894","Cond6","CategoryMed11","MarqueMed9",12
1183,"262","Medicament262","Cond4","CategoryMed16","MarqueMed14",12
15335,"4","Medicament4","Cond13","CategoryMed18","MarqueMed14",12
18353,"1314","Medicament1314","Cond5","CategoryMed1","MarqueMed3",12
12786,"1704","Medicament1704","Cond1","CategoryMed17","MarqueMed19",12
15804,"821","Medicament821","Cond7","CategoryMed29","MarqueMed5",12
18822,"1737","Medicament1737","Cond7","CategoryMed42","MarqueMed14",12
13255,"327","Medicament327","Cond8","CategoryMed9","MarqueMed5",12
16273,"1242","Medicament1242","Cond1","CategoryMed37","MarqueMed6",12
10706,"1632","Medicament1632","Cond2","CategoryMed40","MarqueMed15",12
13724,"75","Medicament75","Cond6","CategoryMed41","MarqueMed7",12
8157,"1138","Medicament1138","Cond8","CategoryMed27","MarqueMed1",12
16742,"1665","Medicament1665","Cond5","CategoryMed35","MarqueMed21",12
11175,"255","Medicament255","Cond9","CategoryMed45","MarqueMed18",12
5608,"645","Medicament645","Cond6","CategoryMed6","MarqueMed11",12
14193,"1170","Medicament1170","Cond9","CategoryMed7","MarqueMed16",12
8626,"1560","Medicament1560","Cond9","CategoryMed42","MarqueMed10",12
11644,"678","Medicament678","Cond2","CategoryMed26","MarqueMed4",12
6077,"1066","Medicament1066","Cond10","CategoryMed23","MarqueMed21",12
9095,"1983","Medicament1983","Cond1","CategoryMed33","MarqueMed14",12
3528,"573","Medicament573","Cond2","CategoryMed16","MarqueMed18",12
6546,"1489","Medicament1489","Cond9","CategoryMed22","MarqueMed7",12
979,"1879","Medicament1879","Cond13","CategoryMed32","MarqueMed10",12
9564,"605","Medicament605","Cond7","CategoryMed26","MarqueMed15",12
3997,"996","Medicament996","Cond5","CategoryMed33","MarqueMed19",12
7015,"1910","Medicament1910","Cond1","CategoryMed23","MarqueMed7",12
1448,"500","Medicament500","Cond4","CategoryMed14","MarqueMed5",12
4466,"1416","Medicament1416","Cond6","CategoryMed10","MarqueMed21",12
18618,"1553","Medicament1553","Cond11","CategoryMed44","MarqueMed19",12
1917,"923","Medicament923","Cond1","CategoryMed48","MarqueMed15",12
19087,"1976","Medicament1976","Cond8","CategoryMed27","MarqueMed13",12
2386,"1344","Medicament1344","Cond10","CategoryMed36","MarqueMed13",12
16538,"1481","Medicament1481","Cond3","CategoryMed20","MarqueMed3",12
19556,"599","Medicament599","Cond5","CategoryMed40","MarqueMed17",12
13989,"989","Medicament989","Cond10","CategoryMed32","MarqueMed3",12
17007,"1903","Medicament1903","Cond9","CategoryMed18","MarqueMed10",12
11440,"494","Medicament494","Cond10","CategoryMed10","MarqueMed13",12
14458,"1409","Medicament1409","Cond4","CategoryMed9","MarqueMed22",12
17476,"526","Medicament526","Cond9","CategoryMed23","MarqueMed6",12
11909,"916","Medicament916","Cond3","CategoryMed26","MarqueMed5",12
14927,"1831","Medicament1831","Cond4","CategoryMed13","MarqueMed5",12
9360,"421","Medicament421","Cond10","CategoryMed42","MarqueMed2",12
12378,"1337","Medicament1337","Cond6","CategoryMed36","MarqueMed20",12
6811,"1727","Medicament1727","Cond6","CategoryMed26","MarqueMed2",12
15396,"454","Medicament454","Cond4","CategoryMed41","MarqueMed19",12
9829,"844","Medicament844","Cond1","CategoryMed25","MarqueMed18",12
4262,"1232","Medicament1232","Cond11","CategoryMed17","MarqueMed1",12
12847,"176","Medicament176","Cond8","CategoryMed21","MarqueMed17",12
7280,"35","Medicament35","Cond4","CategoryMed30","MarqueMed3",12
10298,"1265","Medicament1265","Cond9","CategoryMed44","MarqueMed1",12
4731,"1655","Medicament1655","Cond5","CategoryMed36","MarqueMed1",12
7749,"772","Medicament772","Cond13","CategoryMed20","MarqueMed10",12
2182,"1160","Medicament1160","Cond6","CategoryMed48","MarqueMed11",12
5200,"278","Medicament278","Cond7","CategoryMed11","MarqueMed13",12
8218,"1193","Medicament1193","Cond5","CategoryMed43","MarqueMed12",12
2651,"1583","Medicament1583","Cond2","CategoryMed30","MarqueMed3",12
5669,"70","Medicament70","Cond9","CategoryMed43","MarqueMed11",12
102,"1089","Medicament1089","Cond7","CategoryMed46","MarqueMed10",12
19821,"837","Medicament837","Cond11","CategoryMed2","MarqueMed22",12
3120,"205","Medicament205","Cond9","CategoryMed10","MarqueMed11",12
17272,"342","Medicament342","Cond7","CategoryMed45","MarqueMed5",12
571,"1510","Medicament1510","Cond12","CategoryMed37","MarqueMed15",12
17741,"765","Medicament765","Cond9","CategoryMed26","MarqueMed7",12
1040,"1933","Medicament1933","Cond11","CategoryMed22","MarqueMed18",12
15192,"270","Medicament270","Cond4","CategoryMed28","MarqueMed4",12
18210,"1186","Medicament1186","Cond6","CategoryMed29","MarqueMed11",12
12643,"1576","Medicament1576","Cond3","CategoryMed39","MarqueMed8",12
15661,"693","Medicament693","Cond9","CategoryMed16","MarqueMed4",12
10094,"1081","Medicament1081","Cond3","CategoryMed30","MarqueMed15",12
18679,"1608","Medicament1608","Cond10","CategoryMed30","MarqueMed12",12
13112,"1999","Medicament1999","Cond7","CategoryMed46","MarqueMed6",12
16130,"1113","Medicament1113","Cond5","CategoryMed17","MarqueMed19",12
10563,"1503","Medicament1503","Cond5","CategoryMed39","MarqueMed4",12
13581,"620","Medicament620","Cond11","CategoryMed40","MarqueMed19",12
8014,"1009","Medicament1009","Cond10","CategoryMed1","MarqueMed10",12
11032,"1926","Medicament1926","Cond10","CategoryMed8","MarqueMed18",12
5465,"516","Medicament516","Cond2","CategoryMed16","MarqueMed3",12
14050,"1041","Medicament1041","Cond12","CategoryMed44","MarqueMed16",12
8483,"1431","Medicament1431","Cond5","CategoryMed10","MarqueMed3",12
2916,"1821","Medicament1821","Cond8","CategoryMed30","MarqueMed1",12
11501,"549","Medicament549","Cond8","CategoryMed14","MarqueMed7",12
5934,"939","Medicament939","Cond10","CategoryMed47","MarqueMed10",12
8952,"1854","Medicament1854","Cond8","CategoryMed23","MarqueMed10",12
3385,"444","Medicament444","Cond1","CategoryMed42","MarqueMed7",12
6403,"136","Medicament136","Cond9","CategoryMed37","MarqueMed5",12
836,"175","Medicament175","Cond1","CategoryMed29","MarqueMed2",12
3854,"867","Medicament867","Cond2","CategoryMed9","MarqueMed13",12
6872,"1782","Medicament1782","Cond2","CategoryMed1","MarqueMed3",12
1305,"372","Medicament372","Cond1","CategoryMed10","MarqueMed5",12
4323,"1288","Medicament1288","Cond13","CategoryMed40","MarqueMed10",12
18475,"1424","Medicament1424","Cond10","CategoryMed48","MarqueMed16",12
1774,"795","Medicament795","Cond13","CategoryMed29","MarqueMed12",12
15926,"931","Medicament931","Cond12","CategoryMed8","MarqueMed18",12
18944,"1847","Medicament1847","Cond13","CategoryMed20","MarqueMed18",12
2243,"1215","Medicament1215","Cond6","CategoryMed27","MarqueMed2",12
16395,"1352","Medicament1352","Cond11","CategoryMed49","MarqueMed17",12
19413,"47","Medicament47","Cond12","CategoryMed41","MarqueMed22",12
13846,"86","Medicament86","Cond13","CategoryMed34","MarqueMed6",12
16864,"1775","Medicament1775","Cond2","CategoryMed50","MarqueMed15",12
11297,"365","Medicament365","Cond12","CategoryMed50","MarqueMed15",12
19882,"892","Medicament892","Cond1","CategoryMed7","MarqueMed9",12
14315,"1280","Medicament1280","Cond11","CategoryMed25","MarqueMed7",12
8748,"1670","Medicament1670","Cond4","CategoryMed10","MarqueMed4",12
17333,"398","Medicament398","Cond1","CategoryMed36","MarqueMed14",12
11766,"788","Medicament788","Cond8","CategoryMed17","MarqueMed12",12
14784,"1702","Medicament1702","Cond11","CategoryMed5","MarqueMed15",12
9217,"293","Medicament293","Cond6","CategoryMed2","MarqueMed21",12
12235,"1208","Medicament1208","Cond5","CategoryMed31","MarqueMed10",12
6668,"1599","Medicament1599","Cond8","CategoryMed14","MarqueMed14",12
9686,"715","Medicament715","Cond5","CategoryMed45","MarqueMed20",12
4119,"1103","Medicament1103","Cond2","CategoryMed44","MarqueMed1",12
12704,"1630","Medicament1630","Cond7","CategoryMed37","MarqueMed16",12
7137,"220","Medicament220","Cond2","CategoryMed13","MarqueMed21",12
10155,"1136","Medicament1136","Cond4","CategoryMed37","MarqueMed13",12
4588,"1526","Medicament1526","Cond12","CategoryMed8","MarqueMed18",12
7606,"643","Medicament643","Cond8","CategoryMed36","MarqueMed13",12
2039,"1031","Medicament1031","Cond6","CategoryMed44","MarqueMed3",12
5057,"1949","Medicament1949","Cond8","CategoryMed45","MarqueMed23",12
2508,"1454","Medicament1454","Cond8","CategoryMed10","MarqueMed15",12
5526,"571","Medicament571","Cond12","CategoryMed38","MarqueMed9",12
19678,"708","Medicament708","Cond3","CategoryMed43","MarqueMed11",12
2977,"1877","Medicament1877","Cond9","CategoryMed2","MarqueMed9",12
17129,"213","Medicament213","Cond6","CategoryMed12","MarqueMed1",12
428,"1382","Medicament1382","Cond1","CategoryMed34","MarqueMed19",12
14580,"1519","Medicament1519","Cond10","CategoryMed10","MarqueMed4",12
17598,"636","Medicament636","Cond9","CategoryMed11","MarqueMed15",12
897,"1804","Medicament1804","Cond6","CategoryMed42","MarqueMed13",12
15049,"1941","Medicament1941","Cond1","CategoryMed12","MarqueMed6",12
18067,"1057","Medicament1057","Cond9","CategoryMed5","MarqueMed10",12
12500,"1447","Medicament1447","Cond4","CategoryMed40","MarqueMed21",12
15518,"564","Medicament564","Cond2","CategoryMed1","MarqueMed12",12
9951,"954","Medicament954","Cond13","CategoryMed22","MarqueMed2",12
18536,"148","Medicament148","Cond6","CategoryMed36","MarqueMed6",12
12969,"187","Medicament187","Cond1","CategoryMed42","MarqueMed10",12
15987,"987","Medicament987","Cond9","CategoryMed44","MarqueMed10",12
10420,"1375","Medicament1375","Cond2","CategoryMed19","MarqueMed20",12
13438,"492","Medicament492","Cond2","CategoryMed32","MarqueMed5",12
7871,"882","Medicament882","Cond3","CategoryMed7","MarqueMed12",12
10889,"1798","Medicament1798","Cond1","CategoryMed7","MarqueMed2",12
5322,"388","Medicament388","Cond6","CategoryMed19","MarqueMed3",12
8340,"1302","Medicament1302","Cond10","CategoryMed8","MarqueMed21",12
2773,"1693","Medicament1693","Cond2","CategoryMed17","MarqueMed18",12
11358,"42","Medicament42","Cond13","CategoryMed2","MarqueMed18",12
5791,"81","Medicament81","Cond7","CategoryMed4","MarqueMed1",12
8809,"1725","Medicament1725","Cond2","CategoryMed17","MarqueMed9",12
3242,"315","Medicament315","Cond1","CategoryMed35","MarqueMed9",12
6260,"1230","Medicament1230","Cond2","CategoryMed5","MarqueMed12",12
693,"1620","Medicament1620","Cond7","CategoryMed42","MarqueMed17",12
3711,"738","Medicament738","Cond3","CategoryMed6","MarqueMed14",12
6729,"1653","Medicament1653","Cond4","CategoryMed27","MarqueMed6",12
1162,"243","Medicament243","Cond11","CategoryMed26","MarqueMed13",12
4180,"1159","Medicament1159","Cond12","CategoryMed22","MarqueMed4",12
18332,"1296","Medicament1296","Cond1","CategoryMed47","MarqueMed13",12
1631,"666","Medicament666","Cond13","CategoryMed10","MarqueMed7",12
15783,"802","Medicament802","Cond9","CategoryMed26","MarqueMed10",12
18801,"1718","Medicament1718","Cond12","CategoryMed5","MarqueMed14",12
13234,"308","Medicament308","Cond6","CategoryMed18","MarqueMed12",12
16252,"1223","Medicament1223","Cond13","CategoryMed29","MarqueMed6",12
19270,"340","Medicament340","Cond1","CategoryMed37","MarqueMed20",12
13703,"730","Medicament730","Cond13","CategoryMed43","MarqueMed19",12
16721,"1646","Medicament1646","Cond11","CategoryMed31","MarqueMed5",12
11154,"236","Medicament236","Cond13","CategoryMed50","MarqueMed1",12
14172,"1151","Medicament1151","Cond1","CategoryMed43","MarqueMed13",12
8605,"1541","Medicament1541","Cond7","CategoryMed21","MarqueMed6",12
17190,"269","Medicament269","Cond4","CategoryMed28","MarqueMed20",12
11623,"659","Medicament659","Cond7","CategoryMed41","MarqueMed12",12
14641,"1574","Medicament1574","Cond1","CategoryMed41","MarqueMed13",12
9074,"1964","Medicament1964","Cond2","CategoryMed7","MarqueMed4",12
12092,"108","Medicament108","Cond9","CategoryMed49","MarqueMed13",12
6525,"147","Medicament147","Cond9","CategoryMed45","MarqueMed21",12
9543,"587","Medicament587","Cond13","CategoryMed27","MarqueMed5",12
3976,"977","Medicament977","Cond4","CategoryMed24","MarqueMed21",12
6994,"1892","Medicament1892","Cond11","CategoryMed22","MarqueMed18",12
1427,"482","Medicament482","Cond10","CategoryMed15","MarqueMed22",12
10012,"1007","Medicament1007","Cond10","CategoryMed32","MarqueMed5",12
4445,"1398","Medicament1398","Cond1","CategoryMed27","MarqueMed15",12
7463,"514","Medicament514","Cond12","CategoryMed3","MarqueMed14",12
1896,"904","Medicament904","Cond4","CategoryMed1","MarqueMed3",12
4914,"182","Medicament182","Cond2","CategoryMed44","MarqueMed1",12
19066,"1957","Medicament1957","Cond13","CategoryMed36","MarqueMed8",12
2365,"1325","Medicament1325","Cond10","CategoryMed45","MarqueMed1",12
5383,"442","Medicament442","Cond10","CategoryMed36","MarqueMed17",12
19535,"58","Medicament58","Cond9","CategoryMed31","MarqueMed2",12
2834,"1748","Medicament1748","Cond2","CategoryMed33","MarqueMed18",12
16986,"1885","Medicament1885","Cond2","CategoryMed11","MarqueMed1",12
285,"1253","Medicament1253","Cond5","CategoryMed19","MarqueMed23",12
14437,"1390","Medicament1390","Cond6","CategoryMed33","MarqueMed11",12
17455,"507","Medicament507","Cond8","CategoryMed29","MarqueMed18",12
14906,"1812","Medicament1812","Cond11","CategoryMed50","MarqueMed14",12
17924,"93","Medicament93","Cond1","CategoryMed17","MarqueMed13",12
12357,"1318","Medicament1318","Cond7","CategoryMed43","MarqueMed23",12
15375,"435","Medicament435","Cond6","CategoryMed29","MarqueMed12",12
9808,"825","Medicament825","Cond8","CategoryMed44","MarqueMed5",12
12826,"1740","Medicament1740","Cond5","CategoryMed46","MarqueMed6",12
7259,"330","Medicament330","Cond11","CategoryMed24","MarqueMed10",12
15844,"858","Medicament858","Cond12","CategoryMed39","MarqueMed22",12
10277,"1246","Medicament1246","Cond6","CategoryMed37","MarqueMed19",12
13295,"363","Medicament363","Cond1","CategoryMed41","MarqueMed23",12
7728,"753","Medicament753","Cond9","CategoryMed13","MarqueMed19",12
10746,"1669","Medicament1669","Cond10","CategoryMed45","MarqueMed8",12
5179,"259","Medicament259","Cond13","CategoryMed40","MarqueMed18",12
8197,"1174","Medicament1174","Cond1","CategoryMed19","MarqueMed20",12
2630,"1564","Medicament1564","Cond11","CategoryMed45","MarqueMed19",12
11215,"291","Medicament291","Cond1","CategoryMed42","MarqueMed1",12
5648,"681","Medicament681","Cond5","CategoryMed7","MarqueMed14",12
81,"107","Medicament107","Cond6","CategoryMed40","MarqueMed3",12
8666,"1597","Medicament1597","Cond5","CategoryMed47","MarqueMed8",12
3099,"1987","Medicament1987","Cond6","CategoryMed1","MarqueMed22",12
6117,"1101","Medicament1101","Cond2","CategoryMed25","MarqueMed8",12
550,"1492","Medicament1492","Cond4","CategoryMed27","MarqueMed21",12
3568,"609","Medicament609","Cond2","CategoryMed5","MarqueMed23",12
17720,"746","Medicament746","Cond8","CategoryMed33","MarqueMed15",12
1019,"1914","Medicament1914","Cond3","CategoryMed35","MarqueMed4",12
4037,"103","Medicament103","Cond6","CategoryMed16","MarqueMed16",12
18189,"1167","Medicament1167","Cond13","CategoryMed10","MarqueMed13",12
1488,"537","Medicament537","Cond13","CategoryMed8","MarqueMed14",12
15640,"674","Medicament674","Cond3","CategoryMed48","MarqueMed20",12
18658,"159","Medicament159","Cond12","CategoryMed30","MarqueMed8",12
13091,"198","Medicament198","Cond9","CategoryMed12","MarqueMed5",12
16109,"1095","Medicament1095","Cond9","CategoryMed43","MarqueMed12",12
19127,"211","Medicament211","Cond2","CategoryMed42","MarqueMed1",12
13560,"601","Medicament601","Cond12","CategoryMed29","MarqueMed8",12
16578,"1517","Medicament1517","Cond4","CategoryMed4","MarqueMed2",12
11011,"1907","Medicament1907","Cond2","CategoryMed14","MarqueMed22",12
14029,"1022","Medicament1022","Cond12","CategoryMed16","MarqueMed10",12
8462,"1412","Medicament1412","Cond2","CategoryMed44","MarqueMed21",12
